Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3b8e56c8-b55e-4d9c-a279-391ded47e7c2,2024-05-30,2024-08-02,First Class,1f5a2de2-95bd-4da0-b663-53a2515025e9,Home Office,Meltonstad,Colorado,Central,Office Supplies,Accessories,Compare Product,983.73,2,0.1,277.21
0de9b557-30f1-4005-84c6-3fc308fc73b4,2024-06-29,2024-09-18,Second Class,afd03c2e-7353-468f-b2e4-f8f2708f2cd7,Home Office,Lake Timothy,Virginia,West,Office Supplies,Storage,Expect Product,267.07,7,0.38,-54.55
1ef8d6d4-e073-4cdf-bfad-7e28512f50ff,2024-10-15,2024-05-12,Standard Class,13fbcd7e-f763-4d21-a384-8e05e2b3ec1a,Corporate,South Dennisview,North Dakota,East,Office Supplies,Appliances,My Product,970.03,1,0.13,359.26
cef39a96-64a9-4851-99b1-2c4413fa2eaf,2024-06-28,2024-10-31,Second Class,e7bc22b8-1116-441d-a1df-02f294832026,Home Office,New Steven,Rhode Island,Central,Technology,Phones,World Product,436.92,1,0.45,362.13
c91b2460-a2c5-4f9d-80ef-e7d587368325,2024-09-20,2024-06-17,Standard Class,a5324b1f-c0bc-49fa-99de-7a77ed099cfc,Corporate,Alexshire,Louisiana,Central,Furniture,Bookcases,Simply Product,354.04,1,0.29,90.68
7fd95b37-a828-4a6b-af30-36145aca29da,2024-08-21,2024-01-17,Second Class,7e6515b6-d749-4523-9896-4767aa0825ec,Home Office,East Amberbury,Maine,West,Technology,Appliances,Though Product,59.85,8,0.18,-1.52
44f5544c-8908-4bad-bd8c-9e877d4fe7bb,2024-09-05,2024-11-08,First Class,1fe12ef5-ebde-44e6-8b63-3bca65e85d59,Consumer,Burkeburgh,Missouri,Central,Office Supplies,Bookcases,None Product,62.24,4,0.42,-1.29
2e791cfc-6c48-46e1-9152-462a5c8a99cd,2024-01-07,2024-03-12,First Class,15ee4479-70a3-4a29-82d7-721148eeb908,Home Office,East Gwendolynhaven,Arkansas,West,Technology,Bookcases,Work Product,695.09,4,0.25,137.6
4ef327ae-7755-45a7-aec3-dc206b81a706,2024-10-16,2024-09-27,Standard Class,8cd5504a-6ed8-4730-90e8-9939748cf9a8,Consumer,West Olivia,Minnesota,West,Office Supplies,Bookcases,Finally Product,463.35,2,0.46,303.71
5c23ef00-25b9-48b3-800a-9a39244a44fb,2024-09-11,2024-06-18,Same Day,141d8957-38f6-445d-beb2-f69e68d15ddd,Home Office,Gonzalezfurt,Montana,West,Technology,Paper,Whatever Product,234.26,1,0.46,51.21
7e53d632-01f2-4b00-af48-98a2851f4ee0,2024-10-14,2024-01-13,Standard Class,54133911-4945-45ab-99ab-61b8b94bb327,Consumer,East Cynthialand,Florida,West,Office Supplies,Paper,Sign Product,617.83,9,0.08,227.03
1e21a9de-f297-420e-a2dc-24c720d9cd64,2024-08-16,2024-03-07,Standard Class,42fad807-cbe5-4cc0-bf8d-a97742c25433,Home Office,Natashaland,Kansas,East,Technology,Paper,Eye Product,260.33,7,0,67.74
3a552c6b-6ee0-4aec-a40b-6e0096016520,2024-08-07,2024-08-20,Second Class,b6c4c09b-b16a-4ec9-82df-b455b9881c11,Consumer,Shermanburgh,Missouri,West,Technology,Phones,Nation Product,581.86,4,0.49,13.17
eba42019-e198-4e2f-bb38-4d034c026e99,2024-10-05,2024-09-01,Second Class,f6aededf-361f-49c3-9c22-835ae44512d0,Corporate,Johnsshire,Florida,South,Technology,Appliances,Eat Product,365.62,6,0.45,-182.6
0bea1d0b-21fc-447d-9322-cccbeaf0334a,2024-04-03,2024-08-04,Standard Class,ff331d93-39fa-43b5-b8e1-d4551704dbbe,Corporate,Shawstad,Georgia,Central,Furniture,Appliances,Reality Product,825.32,2,0.03,-197.26
ec7032e3-d739-4c42-b772-a9311b6084d7,2024-10-20,2024-08-14,First Class,fdc1bec3-2caf-4528-b494-2dee0e113833,Consumer,Mcfarlandview,New York,South,Technology,Storage,Go Product,822.49,7,0.42,-40.95
c9e16402-38b6-4bbd-a8d7-71bc09d642b9,2024-08-31,2024-10-14,Second Class,a1c4b85a-90e3-4a91-b284-0771889bbbae,Home Office,West Steven,Maine,East,Furniture,Paper,Pressure Product,482.58,2,0.23,84.48
4a095569-3312-45c9-a114-409ceb66150a,2024-06-27,2024-05-30,Same Day,56ca6d13-8995-4f3d-99f9-784a9d73aa29,Consumer,Jasontown,South Carolina,South,Office Supplies,Storage,Rather Product,357.31,8,0.13,395.88
59a2b987-e81b-4149-bcff-fa1bceb9ff8f,2024-05-14,2024-04-11,Second Class,39a11a80-d58e-4a14-be9e-9c9bd5df365c,Home Office,Lindseyburgh,Utah,Central,Technology,Tables,According Product,368.93,8,0.44,358.94
c183f879-1123-4807-a637-222079e7f35b,2024-07-26,2024-07-15,Second Class,296b8d9c-90d4-4334-b08d-e4d8f9899a96,Corporate,West Robertchester,Alaska,South,Office Supplies,Storage,Chance Product,807.66,1,0.1,-12.98
35714dae-2393-4ade-a723-7815cc3b4c58,2024-04-08,2024-09-16,Same Day,5998632c-205e-4032-9e17-60c96ffc04d8,Home Office,Jenniferton,Alabama,East,Office Supplies,Phones,Actually Product,334.9,8,0.47,-28.82
f3fbef12-02e3-40ef-a9b4-7465226c6a6f,2024-03-02,2024-07-26,Standard Class,04e8ab3b-c050-4461-bc4a-5c8c66118e02,Corporate,Port Lisa,Rhode Island,West,Technology,Accessories,Member Product,216.97,2,0.1,-40.87
8b7748f5-0352-400f-8a56-4c2171631f21,2024-10-08,2024-09-14,Same Day,d8e1b14f-2027-4e68-9e09-3119b14b3489,Home Office,Juliaborough,Arkansas,South,Furniture,Bookcases,Dream Product,93.84,6,0.31,37.47
ecca97ca-cfd5-4b84-a970-6b125f65bf7c,2024-10-16,2024-11-01,Standard Class,f06ea45e-8a57-4197-a1f3-a24004f42cdb,Home Office,New Emma,Minnesota,East,Technology,Paper,Second Product,472.03,1,0.11,148.74
c543e126-3c01-4730-a9c4-032783a82360,2024-07-14,2024-04-19,Standard Class,fadc3678-623a-4cef-821e-5ff11e2c07d0,Home Office,East Victoriaville,Alaska,East,Office Supplies,Accessories,Data Product,487.31,5,0.27,107.07
a017352e-a8e2-443d-8e0e-9114676b7522,2024-01-16,2024-06-15,Standard Class,029680a1-fd3a-49db-aaca-9dbb33fb9ca8,Consumer,Jenniferberg,Wyoming,Central,Office Supplies,Storage,Serve Product,842.5,7,0.34,-47.21
84914ad8-94c6-418c-80fc-cd42e6cac144,2024-07-30,2024-10-01,Same Day,746ce983-dedd-4eb5-bbd0-0e8ecf4ddb67,Consumer,Brooksfort,Florida,Central,Technology,Bookcases,Also Product,229.03,1,0.1,-108.68
267df0be-88af-401d-9dc1-29df5c2ada7f,2024-08-31,2024-09-05,Standard Class,1662e953-6841-4b14-b747-dd1ca1164c30,Corporate,North Christopherhaven,Alabama,South,Furniture,Appliances,Feel Product,387.18,2,0.26,-191.2
1b880c5b-abd9-4b20-a8ae-c528fe676b11,2024-07-06,2024-10-28,First Class,418966cf-a9ad-4cde-b7cd-4e6d9268b869,Corporate,Brennanchester,Pennsylvania,West,Furniture,Chairs,Teacher Product,810.32,7,0.23,-92.23
8e482732-0077-48f1-a49e-a196f89dfe2d,2024-08-28,2024-06-22,Same Day,8efef152-cec1-4a35-ac9e-235932f68586,Consumer,South Caroline,Delaware,East,Office Supplies,Bookcases,Onto Product,825.39,6,0.04,293.75
3bfaa023-4b4d-42f8-ade7-bb848d3135c3,2024-10-15,2024-09-24,First Class,ab7db65b-0f48-4e1b-8c26-97ff27d2a6c7,Corporate,Jonesburgh,Colorado,South,Office Supplies,Phones,Partner Product,390.76,3,0.41,-29.45
07593fad-ff20-486b-8ab4-c4ba2aaa2e0d,2024-06-22,2024-05-20,Standard Class,c80b98b8-fc0f-4150-813b-4021789cef65,Consumer,Garrettborough,Iowa,East,Furniture,Phones,Between Product,464.53,2,0.17,128.02
285f5e0e-8212-412e-8682-f32ce6180d4e,2024-04-18,2024-04-06,Second Class,3e0ad787-f246-4038-981d-487a5d750000,Home Office,Amandatown,Hawaii,East,Technology,Storage,Think Product,310.25,4,0.29,213.91
8bbed0ff-375f-4c28-bd04-3c8e919664ea,2024-08-28,2024-10-17,Standard Class,bfa5607a-8697-4b59-bf9c-829dd4567386,Corporate,Owensmouth,Tennessee,West,Office Supplies,Tables,Bed Product,933.23,3,0.26,420.79
960629bc-49f3-4ca2-9f6f-0a724bf72916,2024-06-23,2024-02-19,First Class,6f438237-f2d8-485a-b455-66c87331d1a4,Corporate,Michaelview,Montana,West,Furniture,Phones,Memory Product,127.46,7,0.26,422.2
cae076f8-e53b-4862-a6b5-9799f516d84f,2024-05-07,2024-07-14,First Class,2da78d3b-d70d-4401-adfa-63bc2fb18e3a,Consumer,Hartborough,Virginia,South,Office Supplies,Phones,Hope Product,934.41,8,0.05,322.01
1c0f1700-cd3c-4681-8355-9518257b14c7,2024-02-14,2024-09-26,Same Day,f4bf9b03-6f47-405c-9595-b49376598709,Corporate,Kathrynfurt,New Jersey,West,Technology,Storage,Almost Product,687.03,2,0.21,-175.39
f7a4ed23-8dbc-4399-9fce-9f84ae060028,2024-02-05,2024-01-17,Second Class,3ef8666f-2e33-4b48-88a9-a0fada67e5c0,Corporate,New Mark,Kansas,West,Furniture,Bookcases,However Product,536.26,7,0.23,202.55
e0e27b8c-0e46-40b2-9ad9-264cbdd29312,2024-05-30,2024-07-17,Same Day,8c1c5ab8-5e69-47cc-b33f-6f2aa937bd86,Home Office,Joville,Arizona,South,Office Supplies,Tables,Traditional Product,42.33,8,0.37,350.61
2b384d7f-ae99-4e47-b681-ac6799f32273,2024-07-02,2024-06-21,First Class,89bf4d36-969d-4ca3-ae54-0256e0045e86,Corporate,North Jill,Kansas,West,Technology,Accessories,Million Product,480.84,6,0.42,-187.9
8287be8d-ba8d-4681-b7d9-abf3bf721a90,2024-05-02,2024-06-02,Standard Class,a10d63c8-09ff-4696-b069-237361e57a86,Home Office,Lake Antonio,Illinois,Central,Office Supplies,Chairs,Establish Product,413.67,6,0.27,184.78
9bb073b1-22a5-440e-992b-3df641f52236,2024-10-24,2024-07-24,Second Class,9bb67194-79f3-4e5b-9f58-1d8bc3e406fe,Consumer,Osborneburgh,New Mexico,East,Technology,Paper,Simply Product,169.61,1,0.04,400.43
c3959fc8-f22b-4a27-a603-339622cbe43d,2024-02-28,2024-08-24,Standard Class,a8b31168-0600-4229-b75a-db9d0d3970d1,Corporate,Walkerville,New Jersey,East,Technology,Appliances,Central Product,659.85,4,0.12,131.87
73aef6d1-506d-448b-b7b0-af1cd6787053,2024-05-18,2024-04-01,Standard Class,2cbfce19-3bee-4520-b4c9-3bb2dc4be8d4,Home Office,North Alexandraton,South Dakota,East,Furniture,Phones,Participant Product,971.44,1,0.08,-197.13
9a4fcd00-0f0a-4a70-a9c4-ab04fe772778,2024-03-20,2024-01-08,Second Class,c5b66872-4256-45e9-a9ca-01b4bf5cd8aa,Consumer,Davisfort,Nevada,East,Technology,Storage,Lot Product,566.57,4,0.06,-192.29
cf94d963-1928-4db1-872a-a387925287ad,2024-05-29,2024-06-03,Same Day,cd30c295-2a23-43d9-80d4-2fd34fc20472,Corporate,Keithburgh,Delaware,South,Office Supplies,Paper,Foot Product,717.61,2,0.18,91.65
82a585da-f0ff-4efa-a041-2a6a5be66181,2024-11-03,2024-02-26,Standard Class,d3814c99-92fe-4cf7-ab59-1ad8a5ee8935,Consumer,Rodriguezfort,New Hampshire,East,Technology,Appliances,Half Product,77.77,5,0.11,-91.49
460a95a9-5e20-4d27-8099-b76ed06869d1,2024-01-09,2024-06-05,First Class,010e813d-dda6-416c-a5b9-f348d43eff75,Corporate,Landrybury,Texas,East,Technology,Appliances,Join Product,423.49,9,0.11,265.12
035f0d1a-154f-4e64-8fe2-c0c921a65952,2024-06-20,2024-09-29,Standard Class,72ee6a78-69a1-44a8-ada9-bd40ec63df8f,Consumer,New Meredithville,Kansas,East,Furniture,Accessories,Officer Product,125.19,3,0.03,296.16
89ca9dfc-e84d-4eb3-9dde-68467ea8e147,2024-10-19,2024-07-26,Second Class,1f74122e-52a1-4a45-830c-7819cb80a601,Consumer,Mariafort,Wisconsin,East,Technology,Accessories,Car Product,616.67,8,0.01,-75.48
360a6048-e60f-4060-b288-62df233e876e,2024-01-06,2024-04-16,Second Class,53243ed5-1c41-48e3-9c20-81e34215f5de,Home Office,Moranshire,Illinois,Central,Technology,Accessories,Image Product,939.1,3,0.05,421.97
5261d6b4-f342-46a8-9fa6-9e84e6a0ee44,2024-10-08,2024-10-06,Second Class,fda4dee8-2cf0-4078-913b-56c2e574a73e,Consumer,Tinaview,Vermont,East,Office Supplies,Binders,Room Product,665.16,6,0.09,109.34
d227bea7-0081-482c-a8a7-27ddda094660,2024-01-12,2024-01-18,Same Day,f6919153-064b-47cc-b85a-a4ec29d0a5e8,Corporate,New Michelle,Alabama,Central,Furniture,Binders,Animal Product,86.04,4,0.22,-100.01
0733ab0d-d34f-4016-99d8-e75ccb66b3b0,2024-07-28,2024-06-18,Standard Class,86489d31-e059-4b32-8e23-902d9973044e,Corporate,Lake Sharon,Maine,South,Furniture,Appliances,Car Product,361.12,8,0.26,334.98
4c8f104f-d0e5-4b4c-b500-35a9bfd9b0d9,2024-11-01,2024-03-11,Same Day,f6a6db07-438b-44e6-926b-56e114bc22d6,Home Office,Barbarabury,Florida,West,Furniture,Accessories,Can Product,555.16,6,0.07,352.98
3b4dc03d-9533-4005-850c-d611635b0ae2,2024-09-11,2024-01-25,Same Day,36422beb-9c6d-4d23-9d0f-14aa62061c75,Corporate,Terranceville,Wisconsin,East,Technology,Phones,Effect Product,409.18,8,0.21,247.51
d42618c4-ae9e-4c96-a8d5-7c7525a5ff02,2024-06-11,2024-10-01,Second Class,51a62f84-e7aa-47ca-bc37-4d7b475d9e1e,Corporate,West Williamstad,Oklahoma,West,Furniture,Paper,Computer Product,835.31,1,0.17,397.43
e8ef5134-cb8f-44d3-b498-959f10a7a176,2024-11-04,2024-09-11,Second Class,3b8af845-20a4-4afb-b102-454c78912fec,Corporate,Dennisstad,Tennessee,West,Technology,Paper,Air Product,816.52,6,0.09,316.16
6326b0d7-1d09-4889-a287-011dcf33449f,2024-07-18,2024-03-15,Same Day,1207d1f5-dc16-4fcb-91c8-d7232ba01cfe,Consumer,New Ashley,Montana,South,Technology,Binders,Simple Product,615.71,1,0,417.54
158c2130-3a8c-4fbf-a647-cef1af5f4c8f,2024-08-20,2024-09-20,Standard Class,463c20b7-f943-4a63-aca8-55d55b1a4e67,Consumer,New Christophershire,Texas,West,Office Supplies,Appliances,Agency Product,379.72,1,0.23,103.72
0e472dcc-4be3-4ce1-8c67-89ed4d8b7ddc,2024-05-03,2024-08-14,First Class,3a9779e6-863c-4677-b530-6cbe9ed85e2d,Corporate,Moorehaven,Oklahoma,Central,Office Supplies,Storage,Common Product,262.78,8,0.34,323.32
39518712-4192-420c-af14-84ac871e7e93,2024-08-28,2024-06-25,Same Day,ac688072-e58d-453c-ac93-607efb3396bd,Home Office,New Monica,West Virginia,West,Office Supplies,Bookcases,Week Product,114.82,7,0.11,499.83
d4f751b1-02af-4f4a-95f3-1f296f6bfcf6,2024-10-11,2024-04-21,Standard Class,8d079edb-4776-4c0d-a829-488c505ce4ee,Consumer,New Sarahview,Pennsylvania,West,Office Supplies,Bookcases,Try Product,361.35,3,0.07,307.45
95b1028e-d4ef-4d2a-af1e-2f6b71da3ade,2024-01-07,2024-06-28,Second Class,d81729b7-d0d1-415e-adc2-5edf113f8ee8,Home Office,West Karlaville,Nebraska,West,Office Supplies,Binders,Case Product,419.04,6,0.44,-120.07
af4e2d8a-58eb-4fc9-be13-dc314e82da88,2024-01-15,2024-04-16,Second Class,865eeb71-0b95-4179-91a3-efe5dcc99cf4,Corporate,Kimberlyton,Missouri,East,Technology,Storage,Heavy Product,679.06,9,0.14,162.82
a5e33157-ce28-43dd-8ce0-c815f7721e42,2024-10-31,2024-10-07,Standard Class,209c4a7c-5e17-49a8-a839-0bff6e128311,Corporate,Bennettberg,Wisconsin,East,Technology,Binders,Only Product,661.58,7,0.11,211.14
da098ef0-5091-476f-a07b-7fd7216dddbf,2024-06-06,2024-09-25,First Class,759fa462-9a3e-41a1-9753-5bbc4e44fc86,Consumer,East Jesusborough,New Hampshire,Central,Furniture,Bookcases,Expert Product,79.41,3,0.43,-78.05
ae9d1ccf-733e-4eb2-9117-69094ad11e51,2024-06-11,2024-08-01,Second Class,14531187-0f4e-48e9-9f08-04540d26473c,Corporate,Williamborough,Kentucky,Central,Technology,Storage,Peace Product,401.31,6,0.41,474.02
a420f651-bd10-4f5a-b79a-e72b221a3697,2024-02-25,2024-07-01,Second Class,07eef307-61f3-4ac6-8ca2-ced89bb15b16,Consumer,Kevinfort,South Dakota,East,Technology,Accessories,Four Product,189.96,4,0.22,-77.09
45a4e399-cde1-4121-87da-e7cfe1f4c52e,2024-02-25,2024-03-12,Second Class,20ce1c88-4ec9-4725-90e5-747b7f5ec96e,Corporate,Valentinechester,Michigan,Central,Office Supplies,Appliances,Space Product,165.24,3,0.24,-75.71
737bcb81-3dcf-4a37-a3ad-f87db477f0c8,2024-04-15,2024-06-22,Standard Class,380eb444-372d-40d2-9dc5-364dc4882d85,Corporate,Patriciashire,Delaware,East,Technology,Paper,Religious Product,829.03,9,0.11,440.62
ebe812d2-9d26-4816-9dfb-0f66f3a84ee7,2024-10-24,2024-09-28,Same Day,89e591c0-71b3-4c9e-a3dc-daf19fe45700,Consumer,Lake Donnaville,New York,South,Office Supplies,Tables,Bad Product,51.5,2,0.04,125.64
1df3b043-9605-4482-a32a-94d8c93869f9,2024-06-24,2024-10-25,Second Class,636cce8f-28e3-4030-baa2-e2728667b664,Consumer,Walkerport,Montana,West,Furniture,Appliances,Evening Product,424.99,1,0.29,-155.77
e9e2eb40-a20c-4201-9611-23278e26b059,2024-08-03,2024-10-27,Same Day,4a2dc7a7-b842-451c-9113-906a9f28e5b3,Consumer,North Jennaton,Michigan,West,Furniture,Accessories,Travel Product,176.52,2,0.05,218.73
8c812206-0871-4689-8b0c-18d410e16edb,2024-02-16,2024-03-26,First Class,39e74f7c-4de9-41f4-b49c-2207288ecd29,Corporate,Huertaland,Virginia,Central,Technology,Bookcases,Performance Product,880.54,7,0.22,221.28
5828004b-8d02-4046-955f-b752c681f262,2024-05-11,2024-05-21,Second Class,6c74ba13-e260-45e8-80e1-af23c0ab1f9d,Corporate,East Natalie,New Hampshire,East,Furniture,Accessories,Important Product,561.47,1,0.47,-154.85
01bf7d50-6784-40d4-9dc0-ce3aca06bd68,2024-10-29,2024-08-14,Second Class,049fe153-2eea-475b-9209-93ab49731bf5,Home Office,New Haroldshire,Hawaii,East,Technology,Binders,Magazine Product,239.07,6,0.48,480.77
96671a51-6b2f-40cd-895b-49ee491dd0d9,2024-03-02,2024-10-15,First Class,a550a527-7562-4813-a4b6-1e4929072b50,Consumer,New Tyrone,New Mexico,Central,Furniture,Storage,History Product,507.4,7,0.12,180.82
a21eef02-5c77-4b30-87eb-4a7501bbf44d,2024-01-28,2024-03-09,Second Class,fd38c5da-4901-48a6-b835-fa1fbbca8e7d,Corporate,Jenniferbury,Florida,East,Office Supplies,Paper,Measure Product,734.17,9,0.31,191.86
e2931a3c-ac3f-454d-8a6f-5b055b636239,2024-08-27,2024-04-01,Same Day,90f56c49-fae5-443b-85f2-dcbd8a1e7960,Corporate,Jacobview,South Carolina,South,Office Supplies,Phones,Economy Product,958.54,8,0.24,164.08
a51ecc4d-d97f-4a48-91e6-d3922232565f,2024-06-20,2024-09-26,Standard Class,465c0d3c-e6dd-475a-bc3f-8b56bc7881ce,Consumer,Robinborough,Kansas,West,Office Supplies,Binders,Right Product,228.24,6,0.44,227.51
b5fddc04-1d36-4829-b60a-e2d2f38b0df4,2024-04-21,2024-02-16,Same Day,033cb0b2-8370-4b6c-b04a-31e86b4f5bc5,Home Office,Robertbury,North Carolina,Central,Office Supplies,Appliances,Country Product,887.32,3,0.14,-14.99
7975d4bc-31a0-49d6-812d-0096849c04fb,2024-09-10,2024-03-30,Standard Class,cd079e4f-9c2e-4bb2-addd-be4ed220a5ad,Consumer,Sarahmouth,New Hampshire,Central,Technology,Binders,Inside Product,934.96,8,0,1.07
b8bc58e2-0fd5-4cb8-b63b-7567b81b461d,2024-10-10,2024-10-04,Standard Class,c0a5537d-503a-42c3-93fc-e21ddd7dd931,Home Office,Kylefurt,Illinois,East,Furniture,Appliances,Respond Product,917.26,7,0.08,157.94
2bd11e99-bfa6-4a23-88ef-1c5a041faf79,2024-09-07,2024-05-24,Same Day,95d6e1d3-f674-486e-b6fb-45fa45ef17e4,Corporate,Port Miranda,Ohio,Central,Technology,Phones,Perhaps Product,639.06,3,0.17,364.68
b175d780-5a66-4589-9bb4-a6ee675a8026,2024-02-05,2024-10-12,Same Day,1a81b4f5-bb18-4472-a2aa-91a79cef726a,Home Office,Lake Johnburgh,Maryland,South,Office Supplies,Chairs,Special Product,633.52,9,0.16,-165.09
b706d347-de94-47e9-98ac-646a94463cf7,2024-10-30,2024-03-08,Same Day,a58c2b24-087c-4112-b539-80139c9d743b,Corporate,East Nicole,Minnesota,East,Technology,Paper,Animal Product,409.18,2,0.4,222.38
76c497f6-b72e-4a86-ac8d-c22878f0c18a,2024-06-07,2024-06-10,Same Day,792d910a-a606-4ad0-aa64-e3e305b466c4,Consumer,East Christopherview,Utah,East,Furniture,Tables,Scientist Product,754.87,3,0.34,364.74
c1c831f2-b2c2-4edb-989c-dd2538a67f07,2024-07-23,2024-07-05,First Class,fde2e176-d6b3-42ce-b516-5b5c1291a90e,Consumer,West Nicholas,New York,East,Technology,Accessories,Our Product,535.98,2,0.15,-90.16
7cc8d2f9-be3f-4f47-9ac7-7b7d8dae8585,2024-09-05,2024-01-11,Second Class,08768a33-42c3-40ef-9b65-59169c896731,Consumer,West Michael,Montana,East,Furniture,Chairs,Old Product,680.66,1,0.23,-189.48
feb2f1da-91bb-4419-a6b0-8ddf60ff6bac,2024-04-11,2024-09-01,Standard Class,69f9a947-86f6-4a2d-8c70-467f300dde96,Home Office,Port John,Colorado,South,Technology,Binders,Happy Product,434.17,4,0.05,18.9
b8019d73-29ca-4ce3-95e3-a7d092c45819,2024-05-30,2024-08-09,Same Day,41ff2a51-4563-4993-82b0-46c774887c16,Corporate,Simshaven,Minnesota,East,Furniture,Accessories,Wear Product,734.18,5,0.45,211.7
dc90f5b3-c1a1-414b-93d4-8ac645471309,2024-04-28,2024-04-21,Same Day,40d7f62c-1dbb-4bbd-897c-1eddaab0f3d5,Consumer,Stevenmouth,Texas,Central,Furniture,Chairs,Hotel Product,826.23,6,0.47,-103.2
fa6fec5f-94b5-4576-8d3a-cfc50604dfeb,2024-05-31,2024-08-22,Same Day,ae1713ca-d6d2-41e1-be7b-9d805d8e6f93,Consumer,Port Crystal,Arkansas,South,Office Supplies,Storage,Degree Product,154.97,5,0.49,98.29
6683001e-909b-4656-9a08-66a696812e94,2024-02-15,2024-01-14,First Class,e3469eb3-a5bb-49bd-bc8f-ed44d793f7d5,Corporate,Michaelfort,Maryland,West,Furniture,Storage,Give Product,834.6,1,0.43,186.63
74adc244-4a25-440c-8ec3-7b661956d04f,2024-06-26,2024-08-11,Same Day,764da9bf-ca24-4ca9-966c-4985bdd0337d,Consumer,New Timothy,Delaware,West,Office Supplies,Accessories,National Product,544.89,3,0.09,219.22
1561f06e-8b80-4fe7-954e-4d702333c936,2024-02-18,2024-02-22,Same Day,11f2c8a2-2bc9-49e9-b620-c5cc9a15e0d6,Corporate,Patrickville,Wyoming,Central,Office Supplies,Appliances,Environmental Product,846.22,1,0.02,-7.91
49017ee0-2c3c-4a27-9852-4f85416a3665,2024-05-04,2024-06-25,Same Day,0804270c-a6b0-4e91-b465-0bd0a37dce0e,Corporate,Nelsonton,Idaho,Central,Office Supplies,Appliances,Stuff Product,436.99,5,0.29,80.02
0517f47e-5de0-44c6-9a02-ecdcb31767af,2024-07-19,2024-09-22,Second Class,97a21093-b757-4f88-9056-791efbd4ff3a,Corporate,Port Johntown,Hawaii,South,Technology,Binders,Soldier Product,385.25,5,0.46,344.84
6f39894e-39e8-4316-a4fd-4b859cc4af87,2024-06-26,2024-07-16,First Class,2d822976-0f47-43c2-8773-be2cd9211a56,Corporate,Hurleymouth,Nevada,West,Technology,Chairs,Put Product,915.91,6,0.09,458.85
ddab135e-cdff-4ae9-80fe-3b81f1d3fe00,2024-01-11,2024-10-18,Same Day,96ce7d77-022c-441e-9d4c-2d955d4ee1f7,Corporate,Huntbury,South Dakota,West,Technology,Chairs,Or Product,258.66,8,0,403.32
eee23191-0739-4ce7-b281-281c77da0b8b,2024-07-15,2024-04-12,Standard Class,79cbf46a-04be-4319-9b50-6e1d17b73974,Home Office,Davisberg,Nevada,West,Technology,Accessories,Raise Product,845.77,1,0.4,195
a03d7883-b518-418e-87ee-18991f83af35,2024-08-29,2024-10-07,Standard Class,fe25651c-0a8c-4b13-b38a-7c801ef33377,Consumer,Hollymouth,Indiana,West,Furniture,Bookcases,Cause Product,489.18,4,0.04,87.2
443f2f3c-1a2a-4a82-8e07-8fd48d77d696,2024-07-08,2024-02-18,Standard Class,5522c3a1-df37-47a7-8af6-4d247ec32d93,Home Office,South Donnaberg,North Carolina,West,Furniture,Storage,Should Product,518.95,1,0.21,33.07
86e126ef-46d1-4e8d-b4fe-c0e5c4f89b30,2024-03-03,2024-02-26,First Class,f42fd229-d007-4c44-81a4-aeab9c1180a3,Consumer,Allenhaven,Connecticut,East,Technology,Chairs,Spring Product,315.38,9,0.34,-112.53
a18f22b0-6361-4af9-892c-83cc5050dc7d,2024-01-19,2024-06-30,First Class,eea8be4d-db5e-476e-a207-53765a7b0360,Home Office,Vaughanchester,Delaware,Central,Furniture,Accessories,Relate Product,577.31,7,0.12,-125.41
c746af18-8d55-4e17-ab4d-bcf58646539a,2024-01-10,2024-09-06,Standard Class,90ba615d-e7fa-4ff4-8ffc-ee98071c7967,Corporate,East William,South Carolina,East,Furniture,Phones,The Product,331.96,7,0.04,281.85
99b7db28-ef5a-4388-8e70-a318cecf86f0,2024-08-25,2024-06-25,Same Day,7f1b27a9-9158-4417-b143-a21717c67685,Consumer,Lake Sarah,Indiana,West,Office Supplies,Tables,Quality Product,48.88,5,0.39,-18.14
83487f92-6c70-483e-8aa6-4792e87721a0,2024-08-20,2024-06-14,First Class,ee1b60c3-b5c6-4813-89c1-ecff8379516d,Consumer,Wellsshire,South Carolina,South,Office Supplies,Phones,Brother Product,279.28,7,0.32,-21.74
